obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"761.564"	"761.56+"	"1"	""		"97945.1664"	"111072.5"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L7408"	
"765.216"	"765.213+"	"3h"	""		"96771.494"	"109836.15"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<3/2>).6f"	"2[3/2]"	"1"		""	"L7408"	
"768.52459"	"768.52458+"	"400"	"4.064e+07"	AA	"85846.7046"	"98855.0698"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"0"		"T7199"	"L11281"	
"769.45401"	"769.45399+"	"500"	"4.27e+06"	A	"79971.7417"	"92964.3943"	"4s2.4p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"		"T7199"	"L11281"	
"770.335"	"770.342+"	"2"	""		"97687.779"	"110665.45"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7f"	"2[5/2]"	"3"		""	"L7408"	
"770.896"	"770.903+"	"1"	""		"97687.779"	"110656.01"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).7f"	"2[3/2]"	"2"		""	"L4004"	
"771.20"	"771.200+"	"1h"	""		"98226.268"	"111189.50"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	"4s2.4p5.(2P*<3/2>).8f"	"2[9/2]"	"4"		""	"L6099"	
"774.137"	"774.1359+"	"10"	"4.6e+05"	D+	"92294.4012"	"105208.476"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"		"T3774n,u41"	"L7408"	
"774.6828"	"774.6829+"	"50"	"1.18e+07"	C+	"91168.5150"	"104073.471"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"		"T3774n,T7008"	"L7292"	
"774.916"	"774.9146+"	"3"	"9.2e+04"	D	"92307.3786"	"105208.476"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"		"T3774n,u41"	"L6099"	
"776.589"	"776.583+"	"1"	""		"97797.287"	"110670.67"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).7f"	"2[7/2]"	"4"		""	"L6099"	
"776.843"	"776.8415+"	"5"	"1.03e+05"	D	"92294.4012"	"105163.499"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		"T3774n,u41"	"L6099"	
"777.240"	"777.233+"	"5h"	""		"97797.287"	"110659.90"	"4s2.4p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"4s2.4p5.(2P*<3/2>).7f"	"2[9/2]"	"5"		""	"L6099"	
"777.628"	"777.6257+"	"40"	"8.8e+05"	D+	"92307.3786"	"105163.499"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"		"T3774n,u41"	"L6099"	
"778.666"	"778.666+"	"2"	""		"92307.3786"	"105146.33"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L6099"	
"780.652"	"780.65043+"	"50"	"2.25e+06"	D+	"92964.3943"	"105770.7014"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		"T3600n,T7227,u41"	"L6099"	
"783.021"	"783.019+"	"2h"	""		"97085.193"	"109852.76"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[5/2]"	"2"		""	"L6099"	
"784.001"	"784.001+"	"8h"	""		"97085.193"	"109836.77"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[3/2]"	"2"		""	"L6099"	
"784.040"	"784.039+"	"4"	""		"97085.193"	"109836.15"	"4s2.4p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"4s2.4p5.(2P*<3/2>).6f"	"2[3/2]"	"1"		""	"L6099"	
"785.48233"	"785.48229+"	"200"	"2.041e+07"	A	"85191.6166"	"97919.1468"	"4s2.4p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"		"T7199"	"L11281"	
"786.391"	"786.3897+"	"20"	"2.68e+05"	C	"92294.4012"	"105007.245"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		"T3774n,T3408,T7199"	"L6099"	
"787.193"	"787.1933+"	"2"	""		"92307.3786"	"105007.245"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		""	"L6099"	
"788.176"	"788.1755+"	"30"	""		"92964.3943"	"105648.434"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L6099"	
"788.236"	"788.23645+"	"10"	"1.73e+05"	D+	"92964.3943"	"105647.4536"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		"T3600n,T3408,T7199"	"L6099"	
"790.462"	"790.46136+"	"30"	"1.05e+06"	D+	"93123.3409"	"105770.7014"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		"T3600n,T7227,u41"	"L6099"	
"791.34251"	"791.34251+"	"50"	"4.9e+06"	D+	"91168.5150"	"103801.7929"	"4s2.4p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		"T3774n,u41"	"L11281"	
"792.047"	"792.04470+"	"40"	"6.1e+05"	D+	"92294.4012"	"104916.4792"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"4s2.4p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"		"T3774n,u41"	"L6099"	
"792.85988"	"792.85988+"	"40"	"7.7e+06"	D+	"92307.3786"	"104916.4792"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"		"T3774n,u41"	"L11281"	
"793.834"	"793.8307+"	"2"	""		"97919.1468"	"110512.827"	"4s2.4p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	"4s2.4p5.(2P*<3/2>).8d"	"2[3/2]*"	"2"		""	"L6099"	
"794.699"	"794.6980+"	"20"	"4.2e+05"	D+	"92307.3786"	"104887.315"	"4s2.4p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"4s2.4p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"		"T3774n,u41"	"L6099"	
"795.767"	"795.7713+"	"2"	""		"97945.1664"	"110508.136"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).8d"	"2[5/2]*"	"3"		""	"L6099"	
"796.262"	"796.273+"	"1"	""		"97687.779"	"110242.83"	"4s2.4p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"4s2.4p5.(2P*<3/2>).9p"	"2[3/2]"	"2"		""	"L6099"	
"798.119"	"798.11479+"	"20"	""		"97595.9153"	"110121.9961"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		""	"L6099"	
"798.182"	"798.1777+"	"30"	""		"93123.3409"	"105648.434"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L6099"	
"798.2406"	"798.24021+"	"10"	"1.42e+06"	C	"93123.3409"	"105647.4536"	"4s2.4p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"4s2.4p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		"T3600n,T3408,T7199"	"L7292"	
"799.078"	"799.080+"	"2"	""		"98867.429"	"111378.38"	"4s2.4p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"4s2.4p5.(2P*<1/2>).4f"	"2[7/2]"	"3"		""	"L6099"	
"799.312"	"799.31204+"	"5"	""		"97595.9153"	"110103.2339"	"4s2.4p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	"4s2.4p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		""	"L6099"	
