obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"434.0420"	"0.0020"	"434.0418"	"0.0009"	"20"	""		"149824.2215"	"172857.00"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"1"		""	"L3469"	
"434.5479"	"0.0020"	"434.5465"	"0.0015"	"20*"	""		"149824.2215"	"172830.25"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).10d"	"2[5/2]*"	"3"		""	"L3469"	
"434.5479"	"0.0020"	"434.5475"	"0.0015"	"20*"	""		"149824.2215"	"172830.20"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).10d"	"2[5/2]*"	"2"		""	"L3469"	
"434.5762"	"0.0020"	"434.5749"	"0.0017"	"10"	""		"150121.5922"	"173126.12"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).13s"	"2[3/2]*"	"2"		""	"L3469"	
"434.6036"	"0.0020"	"434.6013"	"0.0019"	"150"	""		"149824.2215"	"172827.35"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).10d"	"2[7/2]*"	"3"		""	"L3469"	
"435.7298"	"0.0020"	"435.7289"	"0.0011"	"20"	""		"150315.8612"	"173259.46"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).10s"	"2[1/2]*"	"1"		""	"L3469"	
"435.7918"	"0.0020"	"435.7901"	"0.0010"	"50"	""		"149824.2215"	"172764.60"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).11s"	"2[3/2]*"	"1"		""	"L3469"	
"435.8816"	"0.0020"	"435.8809"	"0.0011"	"20"	""		"149824.2215"	"172759.82"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).11s"	"2[3/2]*"	"2"		""	"L3469"	
"436.2690"	"0.0020"	"436.2693"	"0.0011"	"300"	""		"149657.0392"	"172572.22"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).9d"	"2[5/2]*"	"3"		""	"L3469"	
"436.3228"	"0.0020"	"436.3230"	"0.0008"	"20"	""		"149657.0392"	"172569.40"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		""	"L3469"	
"436.35240"	"0.00010"	"436.35240"	"0.00010"	"700"	""		"149657.0392"	"172567.857"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).9d"	"2[7/2]*"	"4"		""	"L7292"	
"436.5705"	"0.0020"	"436.5706"	"0.0019"	"10"	""		"150121.5922"	"173020.96"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).11d"	"2[5/2]*"	"2"		""	"L3469"	
"437.1796"	"0.0020"	"437.1810"	"0.0013"	"20"	""		"150121.5922"	"172988.99"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"437.2157"	"0.0020"	"437.21510"	"0.00010"	"300"	""		"150121.5922"	"172987.204"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).8d"	"2[5/2]*"	"2"		""	"L3469"	
"437.4997"	"0.0020"	"437.5025"	"0.0021"	"20*"	""		"150315.8612"	"173166.45"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).12d"	"2[5/2]*"	"3"		""	"L3469"	
"437.4997"	"0.0020"	"437.50048"	"0.00008"	"20*"	""		"150121.5922"	"172972.289"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).12s"	"2[3/2]*"	"1"		""	"L3469"	
"437.7754"	"0.0020"	"437.7744"	"0.0015"	"20*"	""		"150772.1118"	"173608.51"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).10d"	"2[3/2]*"	"2"		""	"L3469"	
"437.7754"	"0.0020"	"437.7744"	"0.0010"	"20"	""		"150772.1118"	"173608.51"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).10d"	"2[5/2]*"	"2"		""	"L3469"	
"438.12200"	"0.00010"	"438.12199"	"0.00010"	"300"	""		"149657.0392"	"172475.321"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"2"		""	"L7292"	
"439.4370"	"0.0020"	"439.4364"	"0.0014"	"150*"	""		"150858.5079"	"173608.54"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).10d"	"2[5/2]*"	"3"		""	"L3469"	
"439.4370"	"0.0020"	"439.4370"	"0.0015"	"150*"	""		"150858.5079"	"173608.51"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).10d"	"2[3/2]*"	"2"		""	"L3469"	
"439.4370"	"0.0020"	"439.4370"	"0.0010"	"150*"	""		"150858.5079"	"173608.51"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).10d"	"2[5/2]*"	"2"		""	"L3469"	
"439.4773"	"0.0020"	"439.4776"	"0.0012"	"150"	""		"149824.2215"	"172572.12"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[5/2]*"	"2"		""	"L3469"	
"439.5008"	"0.0020"	"439.5025"	"0.0010"	"10"	""		"149824.2215"	"172570.83"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"1"		""	"L3469"	
"439.5306"	"0.0020"	"439.5301"	"0.0008"	"10"	""		"149824.2215"	"172569.40"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		""	"L3469"	
"439.55560"	"0.00010"	"439.55560"	"0.00010"	"500"	""		"149824.2215"	"172568.083"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[7/2]*"	"3"		""	"L7292"	
"439.5969"	"0.0020"	"439.5972"	"0.0010"	"10"	""		"149824.2215"	"172565.93"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[1/2]*"	"1"		""	"L3469"	
"439.7175"	"0.0020"	"439.7190"	"0.0010"	"10"	""		"150121.5922"	"172857.00"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"1"		""	"L3469"	
"439.8136"	"0.0020"	"439.8133"	"0.0012"	"50"	""		"150121.5922"	"172852.13"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"0"		""	"L3469"	
"440.2374"	"0.0020"	"440.2380"	"0.0016"	"20"	""		"150121.5922"	"172830.20"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).10d"	"2[5/2]*"	"2"		""	"L3469"	
"440.2580"	"0.0020"	"440.2554"	"0.0014"	"10"	""		"150121.5922"	"172829.30"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).10d"	"2[3/2]*"	"1"		""	"L3469"	
"440.2985"	"0.0020"	"440.2996"	"0.0017"	"10"	""		"150315.8612"	"173021.29"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).11d"	"2[5/2]*"	"3"		""	"L3469"	
"440.5582"	"0.0020"	"440.5571"	"0.0021"	"20"	""		"150917.4307"	"173609.59"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).10d"	"2[3/2]*"	"1"		""	"L3469"	
"440.9620"	"0.0020"	"440.96009"	"0.00010"	"200"	""		"150315.8612"	"172987.283"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).8d"	"2[5/2]*"	"3"		""	"L3469"	
"441.2285"	"0.0020"	"441.22878"	"0.00004"	"200"	""		"149824.2215"	"172481.8376"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		""	"L3469"	
"441.3561"	"0.0020"	"441.35572"	"0.00010"	"150"	""		"149824.2215"	"172475.321"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"2"		""	"L3469"	
"441.5141"	"0.0020"	"441.5134"	"0.0010"	"50"	""		"150121.5922"	"172764.60"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).11s"	"2[3/2]*"	"1"		""	"L3469"	
"441.6817"	"0.0020"	"441.68152"	"0.00006"	"500"	""		"149824.2215"	"172458.613"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).7d"	"2[5/2]*"	"3"		""	"L3469"	
"442.0558"	"0.0020"	"442.05903"	"0.00003"	"10"	""		"148257.7898"	"170872.8524"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[5/2]*"	"2"		""	"L3469"	
"442.15553"	"0.00020"	"442.15541"	"0.00004"	"500"	""		"148257.7898"	"170867.923"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"1"		""	"L4498"	
"442.25205"	"0.00004"	"442.25191"	"0.00003"	"3000"	""		"148257.7898"	"170862.9893"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"		""	"L3451"	
"442.48065"	"0.00020"	"442.48052"	"0.00003"	"3000"	""		"148257.7898"	"170851.3105"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"		""	"L4498"	
"442.54000"	"0.00010"	"442.54000"	"0.00010"	"1500"	""		"148257.7898"	"170848.274"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).6d"	"2[1/2]*"	"0"		""	"L7292"	
"442.7755"	"0.0020"	"442.7716"	"0.0018"	"300"	""		"150772.1118"	"173350.78"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).9d"	"2[3/2]*"	"1"		""	"L3469"	
"442.7981"	"0.0020"	"442.7975"	"0.0016"	"150"	""		"150772.1118"	"173349.46"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).9d"	"2[5/2]*"	"2"		""	"L3469"	
"442.9410"	"0.0020"	"442.9405"	"0.0016"	"10"	""		"151038.4524"	"173608.51"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).10d"	"2[3/2]*"	"2"		""	"L3469"	
"443.25166"	"0.00020"	"443.25142"	"0.00012"	"200"	""		"149657.0392"	"172211.266"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).8d"	"2[5/2]*"	"3"		""	"L4498"	
"443.3398"	"0.0020"	"443.33980"	"0.00022"	"100"	""		"149657.0392"	"172206.770"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"2"		""	"L3469"	
"443.37239"	"0.00004"	"443.37238"	"0.00004"	"700"	""		"149657.0392"	"172205.113"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).8d"	"2[7/2]*"	"4"		""	"L3451"	
"443.5094"	"0.0020"	"443.5088"	"0.0010"	"50"	""		"150315.8612"	"172857.00"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"1"		""	"L3469"	
"444.0363"	"0.0020"	"444.0367"	"0.0016"	"150*"	""		"150315.8612"	"172830.20"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).10d"	"2[5/2]*"	"2"		""	"L3469"	
"444.0363"	"0.0020"	"444.0357"	"0.0016"	"150*"	""		"150315.8612"	"172830.25"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).10d"	"2[5/2]*"	"3"		""	"L3469"	
"444.0812"	"0.0020"	"444.0815"	"0.0016"	"20"	""		"150315.8612"	"172827.93"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).10d"	"2[3/2]*"	"2"		""	"L3469"	
"444.0890"	"0.0020"	"444.0929"	"0.0020"	"10"	""		"150315.8612"	"172827.35"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).10d"	"2[7/2]*"	"3"		""	"L3469"	
"444.4978"	"0.0020"	"444.4973"	"0.0012"	"300"	""		"150858.5079"	"173349.52"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).9d"	"2[5/2]*"	"3"		""	"L3469"	
"444.5671"	"0.0020"	"444.5697"	"0.0012"	"10"	""		"150772.1118"	"173259.46"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).10s"	"2[1/2]*"	"1"		""	"L3469"	
"444.6538"	"0.0020"	"444.6531"	"0.0012"	"10"	""		"150772.1118"	"173255.24"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).10s"	"2[1/2]*"	"0"		""	"L3469"	
"445.2983"	"0.0020"	"445.2988"	"0.0012"	"150"	""		"150121.5922"	"172572.12"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).9d"	"2[5/2]*"	"2"		""	"L3469"	
"445.3253"	"0.0020"	"445.3244"	"0.0010"	"50"	""		"150121.5922"	"172570.83"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"1"		""	"L3469"	
"445.3324"	"0.0020"	"445.3343"	"0.0010"	"20"	""		"150315.8612"	"172764.60"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).11s"	"2[3/2]*"	"1"		""	"L3469"	
"445.3528"	"0.0020"	"445.3528"	"0.0008"	"10"	""		"150121.5922"	"172569.40"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		""	"L3469"	
"445.4285"	"0.0020"	"445.4292"	"0.0012"	"50"	""		"150315.8612"	"172759.82"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).11s"	"2[3/2]*"	"2"		""	"L3469"	
"445.5564"	"0.0020"	"445.55700"	"0.00008"	"150"	""		"149824.2215"	"172261.741"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"1"		""	"L3469"	
"445.6380"	"0.0020"	"445.6398"	"0.0018"	"10"	""		"150917.4307"	"173350.78"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<1/2>).9d"	"2[3/2]*"	"1"		""	"L3469"	
"446.01750"	"0.00010"	"446.01758"	"0.00014"	"1000"	""		"149657.0392"	"172071.389"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"3"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		""	"L7292"	
"446.2856"	"0.0020"	"446.2843"	"0.0012"	"20"	""		"150858.5079"	"173259.46"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).10s"	"2[1/2]*"	"1"		""	"L3469"	
"446.56544"	"0.00020"	"446.56477"	"0.00020"	"500"	""		"149824.2215"	"172211.107"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[5/2]*"	"2"		""	"L4498"	
"446.6045"	"0.0020"	"446.6038"	"0.0010"	"50"	""		"149824.2215"	"172209.15"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"446.6503"	"0.0020"	"446.65130"	"0.00022"	"20"	""		"149824.2215"	"172206.770"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"2"		""	"L3469"	
"446.68120"	"0.00004"	"446.68120"	"0.00004"	"700"	""		"149824.2215"	"172205.272"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[7/2]*"	"3"		""	"L3451"	
"446.7491"	"0.0020"	"446.74894"	"0.00022"	"10"	""		"149824.2215"	"172201.878"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).8d"	"2[1/2]*"	"1"		""	"L3469"	
"447.0971"	"0.0020"	"447.099"	"0.003"	"50*"	""		"150917.4307"	"173277.59"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"0"	"2s2.2p5.(2P*<3/2>).13d"	"2[1/2]*"	"1"		""	"L3469"	
"447.0971"	"0.0020"	"447.09682"	"0.00004"	"50*"	""		"150121.5922"	"172481.8376"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		""	"L3469"	
"447.2246"	"0.0020"	"447.2216"	"0.0018"	"10*"	""		"150772.1118"	"173126.12"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).13s"	"2[3/2]*"	"2"		""	"L3469"	
"447.2246"	"0.0020"	"447.22716"	"0.00010"	"10*"	""		"150121.5922"	"172475.321"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"2"		""	"L3469"	
"447.5131"	"0.0020"	"447.51455"	"0.00022"	"50"	""		"150121.5922"	"172460.966"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"1"		""	"L3469"	
"447.56560"	"0.00010"	"447.56542"	"0.00014"	"1000"	""		"150121.5922"	"172458.427"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).7d"	"2[5/2]*"	"2"		""	"L7292"	
"448.0823"	"0.0020"	"448.0825"	"0.0016"	"150"	""		"151038.4524"	"173349.51"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).9d"	"2[3/2]*"	"2"		""	"L3469"	
"448.31900"	"0.00010"	"448.31961"	"0.00003"	"1500"	""		"148257.7898"	"170557.0484"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"1"		""	"L7292"	
"448.80926"	"0.00004"	"448.80933"	"0.00003"	"3000"	""		"148257.7898"	"170532.7169"	"2s2.2p5.(2P*<3/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<3/2>).7s"	"2[3/2]*"	"2"		""	"L3451"	
"449.17716"	"0.00020"	"449.17702"	"0.00010"	"800"	""		"149824.2215"	"172080.915"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		""	"L4498"	
"449.1838"	"0.0020"	"449.1838"	"0.0012"	"500"	""		"150315.8612"	"172572.22"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[5/2]*"	"3"		""	"L3469"	
"449.2132"	"0.0020"	"449.2118"	"0.0010"	"50"	""		"150315.8612"	"172570.83"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"1"		""	"L3469"	
"449.2412"	"0.0020"	"449.2407"	"0.0008"	"300"	""		"150315.8612"	"172569.40"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		""	"L3469"	
"449.2689"	"0.0020"	"449.26729"	"0.00010"	"150"	""		"150315.8612"	"172568.083"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[7/2]*"	"3"		""	"L3469"	
"449.3108"	"0.0020"	"449.3108"	"0.0010"	"50"	""		"150315.8612"	"172565.93"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).9d"	"2[1/2]*"	"1"		""	"L3469"	
"449.3699"	"0.0020"	"449.36936"	"0.00014"	"500"	""		"149824.2215"	"172071.389"	"2s2.2p5.(2P*<3/2>).3p"	"2[5/2]"	"2"	"2s2.2p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		""	"L3469"	
"449.9000"	"0.0020"	"449.8984"	"0.0012"	"20"	""		"151038.4524"	"173259.46"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).10s"	"2[1/2]*"	"1"		""	"L3469"	
"449.9843"	"0.0020"	"449.9820"	"0.0014"	"50*"	""		"150772.1118"	"172988.99"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"449.9843"	"0.0020"	"449.9839"	"0.0012"	"50*"	""		"151038.4524"	"173255.24"	"2s2.2p5.(2P*<1/2>).3p"	"2[1/2]"	"1"	"2s2.2p5.(2P*<1/2>).10s"	"2[1/2]*"	"0"		""	"L3469"	
"450.01820"	"0.00010"	"450.01819"	"0.00010"	"500"	""		"150772.1118"	"172987.204"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).8d"	"2[5/2]*"	"2"		""	"L7292"	
"451.0170"	"0.0020"	"451.01537"	"0.00004"	"150"	""		"150315.8612"	"172481.8376"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		""	"L3469"	
"451.1509"	"0.0020"	"451.148"	"0.003"	"200*"	""		"150858.5079"	"173017.98"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).11d"	"2[1/2]*"	"1"		""	"L3469"	
"451.1509"	"0.0020"	"451.14800"	"0.00010"	"200*"	""		"150315.8612"	"172475.321"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<3/2>).10s"	"2[3/2]*"	"2"		""	"L3469"	
"451.4891"	"0.0020"	"451.48843"	"0.00006"	"700"	""		"150315.8612"	"172458.613"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).7d"	"2[5/2]*"	"3"		""	"L3469"	
"451.5022"	"0.0020"	"451.50454"	"0.00016"	"20"	""		"150315.8612"	"172457.823"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).7d"	"2[3/2]*"	"2"		""	"L3469"	
"451.5411"	"0.0020"	"451.54151"	"0.00008"	"300"	""		"150121.5922"	"172261.741"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"1"		""	"L3469"	
"451.6936"	"0.0020"	"451.69342"	"0.00018"	"500"	""		"150121.5922"	"172254.295"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).8s"	"2[1/2]*"	"0"		""	"L3469"	
"451.77360"	"0.00010"	"451.77360"	"0.00010"	"1000"	""		"150858.5079"	"172987.283"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"2"	"2s2.2p5.(2P*<1/2>).8d"	"2[5/2]*"	"3"		""	"L7292"	
"452.57640"	"0.00010"	"452.57656"	"0.00021"	"700"	""		"150121.5922"	"172211.107"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[5/2]*"	"2"		""	"L7292"	
"452.6177"	"0.0020"	"452.6167"	"0.0010"	"500"	""		"150121.5922"	"172209.15"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L3469"	
"452.6685"	"0.0020"	"452.6714"	"0.0010"	"150*"	""		"150772.1118"	"172857.00"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"1"		""	"L3469"	
"452.6685"	"0.0020"	"452.66543"	"0.00023"	"150*"	""		"150121.5922"	"172206.770"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[3/2]*"	"2"		""	"L3469"	
"452.7725"	"0.0020"	"452.7712"	"0.0012"	"150"	""		"150772.1118"	"172852.13"	"2s2.2p5.(2P*<1/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<1/2>).9s"	"2[1/2]*"	"0"		""	"L3469"	
"452.7973"	"0.0020"	"452.7975"	"0.0012"	"10"	""		"150121.5922"	"172200.33"	"2s2.2p5.(2P*<3/2>).3p"	"2[3/2]"	"1"	"2s2.2p5.(2P*<3/2>).8d"	"2[1/2]*"	"0"		""	"L3469"	
